cuDensity,cuThermCond,cuSpecHeat
9488.583192706494,416.0498016478941,395.9000609914606
10189.319927259683,431.5249055353999,392.94933568095774
8035.302856845182,347.45084411753726,352.84173274067007
9772.313993271795,382.52674204334676,401.7221983450939
7943.154810019614,365.97953014176795,458.3710473703746
9714.58156110414,405.12026766267235,407.0955578228528
8979.371877045674,420.06608425179473,411.6230511837235
7297.860298340785,363.79618284099337,399.35525704209255
8642.098881150878,390.3577132113534,436.6548641848408
10473.615989317552,392.50519291766625,435.2641140553161
8367.024900788836,370.84053298185364,410.5535460102549
7132.3955360896,424.38559199466596,434.44389210814626
9097.850224968424,403.8313877001677,406.82294406413297
9461.490812232407,425.1776940755978,419.3717193336274
8787.062332081203,379.4806893385723,392.3873962395567
8751.932062883372,377.5967681228102,378.62593191657254
9876.250075659307,315.5987601424614,397.5760321515548
9353.225874913713,383.7089340941761,415.69507161651126
8055.461647831419,346.6404823225226,386.38480678367137
10209.017025276155,384.6604347162073,393.91360672948827
8533.801515974254,404.36549637614195,438.21994869883815
8539.40385560317,440.0432343151139,433.7916825610798
8508.366525867645,347.21520458665657,346.5273698508588
9731.525584182715,374.9121224744049,431.2208271059166
8709.354093985628,367.75074125072484,324.65998078259577
9418.23279850737,382.46817191345707,381.0046502681
10254.539380824237,320.3959164286988,471.17100776136965
10724.398447680174,386.181703751719,513.317206599442
10601.991918787784,432.65002854919976,455.6996092385782
8600.434503639057,447.81824012165026,388.86395833672225
10172.870978179752,361.4826997305432,389.34122181689526
8714.942462108025,349.0161329368562,450.64673035893475
9513.86659610971,417.92971643539477,374.41040545870834
8085.374269384027,507.9974631927824,361.2418330386148
7777.094933064807,338.3585381485194,412.6792992518858
7863.060139157743,339.3511584575343,335.66008911765226
8787.821226298469,356.14453882704123,386.2782167090178
10214.811457912396,352.22002645295174,389.1403191038754
8886.998784196607,426.5216301537238,371.7454749325384
8062.7043703476975,396.56070463061553,368.3695873413065
8272.516231862577,350.1259165602966,305.8160877853557
9341.989085814826,387.6318280191675,414.5659861401422
9015.791921920341,350.788209012309,394.31067458001223
10956.317970266777,384.1174831860409,387.16769686100076
8212.807088710013,373.9066607396157,410.9470748467971
8945.155299093254,395.4016030985962,459.3386626142458
9018.435534864644,349.0597617094809,401.92968671313315
7701.7649270380625,447.4426941150996,411.90300081428774
8886.48266818818,354.6092050001673,387.7370046203961
9532.585235122055,375.8204229967137,449.50496085779
10259.638350319256,350.50079245154296,406.42600680788496
10470.06185120187,317.6583767095208,444.71486719026285
9188.76559974095,391.13312698209626,419.31339971403105
8361.318543050149,451.9445235174234,335.4175702087823
7513.959769072522,382.0169352881787,471.38416168331156
8558.885545852561,445.98417848593095,376.1063896226659
8937.26389451598,417.037848895289,389.40680524171955
8043.866406133553,385.4156277721653,365.9105620822755
9463.55527551748,422.22708372833654,411.87252574754854
9879.821910955845,402.71224765275485,426.6076139306436
7420.233079162163,369.7681429421952,428.4037443373926
8020.443619103808,339.48819557134027,526.9436566819174
8829.509523922805,324.7263673076101,424.78394079985975
8103.232454603224,419.9943939652411,425.4999472733666
8624.113071357307,410.12289167559965,394.79144876657847
9657.658456777235,378.71231105016676,383.3770361832957
8735.544691091227,436.12184816080475,349.32462315185484
9670.584120985926,352.62686176655143,325.9013189257682
8409.930933322017,374.6738025274392,511.0463176138073
6730.31905118559,434.5729070599674,420.5328992483448
8150.755149029317,349.54213100493973,368.2476251364967
8395.019526729588,396.5062088514629,405.7930376449335
8149.652988656518,420.79316235425836,420.1652266496471
8185.372827765019,442.505552726032,468.03455510163803
7257.181863596036,407.65233712686666,383.16280488634914
9658.593935247047,359.01100515009017,406.588032450653
8876.029272202326,431.7002215814863,409.2213601800476
10115.658492643857,366.18424300794845,292.1876846811104
9398.369586972109,395.2869248739277,434.2265542043617
8521.17630188277,356.7981878733113,349.3580311203837
8824.724622661774,412.34532436337423,450.29290129718606
9370.266869810308,352.2175408010876,415.6743314544536
8049.976406474046,327.78487461494194,487.9601169182724
8392.708448874859,461.8306515694217,412.0418248188253
6944.222162168745,350.3941550290393,394.313980694081
8105.004643914121,405.3990556525953,385.0674863727026
8290.865445874495,362.9285660667243,428.7768322132826
7265.742876878653,442.33952192100406,345.40535883537336
7932.152160330665,335.16977798955713,338.58557332497315
7428.877571945281,440.6914185689228,454.2812451209188
9255.395884732272,431.5099790058375,442.5949890217251
9533.413069167238,402.60457241066587,413.314703466693
9624.289196046715,408.5437932274359,404.1976365366854
8969.516782270006,365.5943033716734,448.3079145924886
8722.385746599477,375.38377887043066,400.3794421543236
9215.001532362468,358.8208723038149,421.6628659474872
8753.106111442816,389.4660749174918,407.1561563044707
10297.780435166425,407.2192752365743,408.62056765089454
7331.920926547557,376.18226433639074,360.29798912806024
8899.155446108123,349.4594339540241,397.19808732315266
8457.542250433602,489.03109538723174,400.03807255785904
9785.722678907397,388.9097597758515,406.4638253995141
8643.209271426855,307.19481628830283,416.060184360796
7640.415781285863,276.34653393468506,406.91726991648306
7927.781652467966,413.41478917064416,420.8762350672517
9108.826658397651,327.90858449533044,452.75620681189076
9481.854963121594,368.0231832034179,398.7741154532051
8327.968333052768,343.56957891768207,355.4874548361957
8404.017155585248,374.61087826032264,431.4614719517228
9379.40517617277,452.62310526979434,372.34986187005336
9530.893733476732,427.0448918571958,483.7746420744143
9540.273809479599,393.2464512043893,370.4807013290955
7943.199586300637,382.7203723514843,393.25092160562804
9625.138796689445,384.8405474609342,387.94185238158354
7907.569259607651,381.1506743208257,426.8228474798891
7464.905543417745,371.08858803806714,399.9330345047483
8752.058942731237,358.3932222066039,372.42294256719754
8660.300036079176,313.8559454405338,412.1155655655215
7795.903933484742,327.7237788967123,442.55170328258737
9081.223062954594,343.7305923542904,368.8511898328471
9241.61506411598,447.9860629120301,455.6991502121127
8108.249427415365,414.95713879656563,414.8846972312173
7523.304351653262,365.80753252077415,370.7655665502229
8707.466027321327,371.06236097524294,451.0837770167584
8709.009971118892,362.20113039386956,394.60807312791553
7544.074569070253,292.2134061325749,471.7783098749986
8563.711834618203,428.0322243201722,396.0981223040145
7094.3151191372535,331.4675338301466,394.1922471297445
8409.003865260818,346.84941942998705,379.8606842287553
8029.9638187152605,337.01422648027875,388.36560515570505
8582.720559821508,405.5302868518403,434.0433770931484
9728.898165437486,410.48634442128406,339.6551906131592
9759.988584707153,399.81032026388755,407.8876288228534
7887.934623567444,323.07595608586803,349.4176890356277
6770.079126254081,332.643234290562,431.85019262578004
8457.725126420512,306.51591971505695,329.3845276318626
9383.654424651295,366.2266843462774,403.3277329451634
8165.070384944194,366.50320786471553,398.61374213109167
6691.654833360633,385.524857932784,397.91312536453773
10625.989498330715,399.7570381401232,407.2000558441713
11321.640563009449,334.0669338881125,415.6765947501367
10267.154039624393,320.32389246554715,402.421873982411
8693.209440320019,428.63807787399566,452.80717700790933
8613.751348208314,368.37387710613484,401.92454694884526
9292.592410974841,383.8287184601673,366.57651536160705
8952.11281558221,393.2897439857442,435.2982318518882
7151.535881794953,423.61137683674065,327.40924949608274
8374.662464641551,261.8246974261739,405.9830797007814
9059.647841678763,342.6407951220831,403.57439491859833
10666.327366144293,375.3035958589072,382.7986890346529
10157.108306854181,349.225127340798,428.6835706805431
9233.552241099247,393.26429803444194,426.0257893402125
7323.5082411967505,376.78171908879585,406.00862974086147
10147.97050375254,310.17514346145424,413.766077585186
9666.308460496513,416.4611544424007,442.8038264418907
8382.421211366078,406.32300752633006,408.7398018742406
8932.30759235876,407.9774624620881,418.4773677970103
10092.300315751705,387.1480825591383,391.39417085692276
8733.890673543196,358.3077610102965,432.2481051367233
7488.234158966254,374.33404471576074,369.66081860986293
6847.297615319634,398.2091950137741,423.87830352086587
9063.881520758427,311.18109104846394,448.0587366683404
9056.730936154037,409.2355409049312,399.2676612531065
8317.17606019744,398.87341104405465,464.6870806794401
8391.637590434506,362.5470052966086,443.67679514105026
8496.212138852581,341.42590927068653,445.389892401599
8266.061968609465,415.2416391247744,425.90719462321135
10146.458142725072,355.6828576591605,427.1758528821599
8483.3338838781,350.7974068900851,387.1027234619558
10547.55960811648,317.67830292144447,401.9199753647569
9938.536593301666,440.7136146758911,404.64782936018275
10396.822488320266,373.18958884070133,468.29784072110925
7413.085411080439,416.41361163212474,455.4595592929494
9757.202301786914,405.70678038094684,375.11268696600973
8905.540261244392,354.5906889847977,451.10111763864194
8278.450459271178,348.52046773142274,365.10149646292734
10450.590645272554,392.01515281337333,376.6439334149606
10182.775996342278,342.8795290253487,382.5332853089362
9067.689834222676,425.2059285725703,384.3124087848098
9069.88403875806,340.9152146537796,419.9425053202921
8643.557604943257,375.76912690741784,429.77080397971105
7622.187064207546,404.6797461343554,385.4094231381707
8848.894121747686,359.93526115560775,457.02366978940944
8149.9394142153105,443.41317346049914,408.35085195425404
9079.037701090663,474.07311853266174,418.7133361851677
9563.52198636424,383.10936027943234,337.4355448377563
9476.716243187468,389.70685002679915,441.5995148890697
8638.954915930111,379.17916911802837,416.5945600536853
7825.0955613894785,409.2830178485684,298.81991869545647
8594.992486238818,360.1878446732763,336.3036730144468
7624.429091670002,344.506036715242,425.89878846068194
7903.978388485943,441.5876581002894,463.63426193801195
9127.861292137393,388.0607357963041,407.00156344371703
8843.535082245242,378.273991035286,396.9979564077653
9722.675707236776,320.4776088947925,367.9893796214753
9716.70123819095,407.30976797602597,352.32477557169324
9009.440167537276,374.9206598718432,379.39188919443734
7534.422618938461,408.0119359468774,411.458268773745
9620.982819502786,348.9870577627613,350.07198157965377
9241.17744962185,428.9888508075732,409.61868499696067
8437.162820858011,344.96828962616104,331.0740004687081
9709.337122948893,367.64589396311055,340.37647866126264
7575.645970167778,370.4269258576716,407.9638665501841
9153.413382268613,397.61257888601324,424.96630702116096
8837.169226863229,352.7318191221084,390.0656037349186
7786.912295671542,367.2681938038856,456.4428180286509
8054.202951714331,411.0247554029463,361.18495310161103
8620.69104479084,367.8291567280361,411.2745695855179
9160.949077370713,335.36760175258013,393.06069860363425
9003.981739787077,381.00798293165184,445.5280013649813
9523.138817964109,374.40490693533275,431.8534215418956
10114.434506438036,340.47909101761184,416.88035251583625
9331.245234107677,387.64888880915015,380.96654896957216
8883.293798947281,367.4479213203552,384.39914373238383
7628.6154156632065,369.88783459011154,352.5096393112758
9330.96965750329,333.1244756476344,447.4369074764095
9559.236042454495,317.04072773938225,453.81576348864803
8878.15069983131,347.3836368386416,414.18471593018734
9740.167650981359,390.62993978681436,346.0558632925799
7969.057514701075,439.6059768200588,328.00527457816827
10068.47895351216,409.0511363401358,419.7545140646274
9416.617330144127,438.1767870415588,414.5998271790045
9862.129436208106,385.52350258427384,381.6991799114622
10205.367113589798,353.8214976446767,468.8282244983048
8434.739047002706,411.184382671774,371.1040340733314
8735.76765222897,385.7240874090712,414.59508453866067
10215.840065091876,359.4694663122146,389.4057807646009
8214.679620559646,452.35691217787064,409.2815389028205
6046.589334785092,352.1527257665905,374.4987960241488
8051.735590269813,372.98222571656237,374.98429588286814
8682.571339483397,359.4249253557887,421.0924793193771
9643.86307443635,367.5676676153079,406.2498875891833
6943.347864906884,392.0509735761792,401.3435151243523
9849.482435827926,443.31357125445686,424.11661025576
8115.7100315842135,414.08306551161127,464.73148575996
10060.11925971243,359.5401936686682,392.33037613153533
7752.356934799191,390.44622205156156,441.8395351582586
8003.17694292199,401.42970640541955,404.3517762610579
8931.798623146915,416.06595515964324,400.66073685287125
9479.398715996034,378.6613413339369,406.40204673846847
9992.347601706268,375.9078629400777,359.53386468169816
9474.668555171142,373.7850794079542,482.61206379874034
9141.575411906466,416.1970203892619,443.4065850028105
8154.93377079735,366.83541054486705,417.30196588217086
8877.091828567802,358.50670060586685,375.34564219094466
9687.15171573667,395.0959517805365,389.278141730826
10364.252865718367,417.15072934190846,453.51062860576235
8980.605471093091,412.9933376182073,413.5173643605604
8466.600716856727,417.0898046639059,459.46936085464324
8664.567894270516,385.18042460965347,449.4258802627776
9508.374725727303,344.9939607436433,403.00284860028654
8837.762761144722,323.62165180173344,430.28760064342254
7671.918865996145,367.6250517146585,416.3575419732211
9276.218119437242,386.28427883348246,420.232039671022
8981.065909602568,357.4485937978418,396.1098410829477
8835.54881062802,345.7588324642401,360.55865308344113
8406.486618717872,416.82991289988945,351.2205786381477
9000.612899113385,394.47783547695457,428.59966300350794
8675.734386508995,460.47420767403963,412.7025030467416
8657.547675802965,312.5694796532265,383.12016378539994
10638.146636135918,389.24837890759926,365.9806955596642
9307.15957761246,356.6738533312028,375.6016263455518
9083.972957685217,415.30078222219174,351.5454825990354
9525.731085975272,361.49188475535414,439.1243252278061
9348.052739820978,383.02892232416764,372.1177076289332
9335.061976555258,354.02482319902424,479.0453008585798
9680.135605002868,453.1486272089208,435.04046170794993
9459.727154936558,335.9997964591745,386.48843781754914
9368.738701951128,433.37919756597154,513.7822013209419
8050.275092968755,452.79170529281384,453.62984623838065
9077.674716362972,363.8002529655517,394.3682850302136
8068.859501418125,403.73855126364293,503.4813280219014
8762.980040431923,410.4158535556404,323.89656985871363
10650.043847924677,357.2909237084121,466.56703615517074
10424.344343970779,431.6076897541628,458.11059315809064
8730.528000214998,379.76201724907213,344.1694277487724
10140.131708446486,374.5798947175659,363.6850820632495
8214.20759626847,332.6484095918139,378.42094315975805
7399.916292318138,394.6996061914907,430.92973655837534
9425.62956493631,419.4081956003033,478.1056825067608
8019.382464362522,388.2182414430535,380.7979145444154
8867.7760494952,346.74735060068707,337.1259357431592
9325.124761011279,411.3750762470711,455.25067924249015
7995.248116721232,369.34103939169256,416.15195260878664
9454.391428095372,440.99191400209355,374.8180200389937
8480.792990390855,442.5870203406072,358.9132168133777
9010.107355514103,380.6489361213577,364.6836681212555
9239.255484111807,375.52762518261954,377.9547003809511
7889.21815844389,390.0227210480252,455.4755274917226
7488.810627356671,374.65586734727816,419.7575168539919
8846.170070068909,320.39317613342723,265.13658212417766
9385.176690047889,409.42319283129734,421.1070140866275
9918.336440377592,389.1662419296747,416.07578534976557
10133.347739827723,393.1872384733725,365.9378338958385
8378.5857963168,424.534966030409,395.1184763542843
8823.765274523192,351.8305334331747,439.58448997877485
7751.934648568939,394.57261865357196,332.1150150237845
8358.65764349123,440.10199105987994,369.9147457078551
8396.30136178987,389.68910189163523,349.3904741445468
10196.922285505,353.7683749011801,374.7023059036554
8851.735398536157,351.9209343035684,447.0164431907096
8862.598997711311,400.98559304829297,401.88271965459643
9496.694539590655,361.3723846895757,468.8960120491458
7058.919734950423,320.92859192346896,335.20792100320233
8506.219218317223,452.6784353360798,363.1155101789687
8080.282495050354,396.38381111603945,370.2881909800928
8965.816614337256,421.74663614388317,398.346840914357
9637.720518037087,423.7167833463383,341.8680178383069
8882.233164723117,344.5861561152053,387.78539164651204
10658.660614070655,424.00669140999725,381.5177720049085
10384.359542627513,371.0134412702109,416.50411431029954
9580.784335651702,396.4815911368179,378.9653570963844
9960.68010485848,340.18335114422166,409.2211293906374
10692.359236569679,450.94192392580203,444.62539338644063
7693.887108520301,347.92155823920893,361.8932126857781
8326.87839127871,374.9877909278132,436.5072493132473
7998.154533773204,390.83771095022536,444.67951160019834
9528.248224894092,378.3885958934005,357.6083604599181
7696.3554212141,299.06071509496184,416.44438940088133
10014.288915437479,416.7761644083552,362.147806629978
9005.784140390304,460.392271077228,380.2378908008188
8702.749136392747,391.3116984489776,455.4500990182548
8235.685161136324,383.0727753186599,414.50092873767414
7375.526053020128,363.30696655433997,453.71802024810137
10181.177856956416,418.69794757664084,430.3667331055005
8013.910555674091,324.7664044832207,410.6811500958163
7007.4736810623435,407.67602030483107,417.3358707410999
8487.51956851626,410.6512905247315,347.51331510411217
8997.087026348761,440.15743843154763,324.01067221757603
8709.892157289636,388.55981315606317,400.90357459024773
9999.337253877475,362.8899516855352,449.4973217561575
7621.965951514237,372.34181811281917,433.40060883322883
9106.206364141892,394.72200813664887,471.86172253387673
8163.483299163658,387.53172445299936,337.26733487604287
9271.844708221552,392.93883836429904,409.019157155867
10139.00884130005,325.5782338738225,473.0196723954698
10953.53231475455,422.6340786140756,421.5968347500457
7950.221900385386,421.4750131775601,411.2949938135024
8654.6324967345,427.59320507822366,419.75467183011483
9970.551383326463,332.78363866890527,455.1495611140548
8036.705606308809,313.4920317203607,470.99787909694237
9317.670102330227,444.44789929834144,346.2816713796378
7824.8420008145085,351.70089029978465,358.2271004200812
9088.606553151727,367.36040262487074,414.7929156243586
9396.339787876606,423.83880198369604,396.64999714046934
7799.765869376776,370.6337178307815,415.3486022191546
8322.344656866922,403.4217693043481,349.9577641881471
8185.966445511354,326.63282888369804,428.6851507365792
8862.863039952668,339.5552968696133,447.25549919070863
8303.558744099471,428.41597648345595,380.8744881434548
9039.26736534738,391.26768379381565,483.3763691852253
8412.290800904726,341.7807386154865,478.32252518766563
8258.325398702234,355.9462921597619,393.54656462357707
7769.080445141396,295.575303973669,454.3843471956793
9340.25613727167,365.82655261694583,489.93351706082797
9584.65837081112,407.4736362573922,361.37087061428065
8362.186751368125,413.14930396894533,421.04152948329494
8163.384826893021,411.2226648521894,352.9987992882202
7704.974908765713,453.866881368991,403.40287985564726
8283.897199651125,389.9684071905666,426.13776576163434
8575.961631679105,446.86931739428724,431.02007941765663
10074.47073384406,359.574341369334,383.68199341610466
9271.185230603909,394.8890736613102,423.10582725791176
8301.66603189999,321.40333351009247,414.1523732186051
7984.020968719024,432.9351850275416,379.50422402775223
9285.32708080326,433.3401679848454,319.06588475884485
8245.798624141506,342.68972200628315,343.9343019217767
8493.998529550809,333.7583477797295,362.673786223769
9108.583580026838,365.8447865956081,355.8614299972519
7830.997172976243,379.9484966116211,400.15120644583067
8344.470027018415,411.4850002906599,443.8892759668
6750.77811453321,403.78151720040324,394.3272042304566
9457.667182305757,391.26066691117853,400.3329559164604
8036.606233139837,387.930696600153,458.9137026336383
7663.547323053801,372.73390421290964,356.91406625495677
8640.809254840678,380.7124218827349,383.84701988628274
7956.16041179667,365.46062158325867,356.5145249395544
10166.308198061986,380.7263325447471,426.5790012067022
9092.396844621151,396.5538625693045,413.4164493410279
9075.357912531475,400.41463310044554,419.7656887892079
9771.660065680457,347.13423899419854,442.2658289758693
8974.008185894561,356.52800874750767,367.3397226020883
8214.084913316185,376.13434079394585,353.2997485628145
8062.694772640706,357.7808269427171,408.2483270011108
6560.816494542945,348.8823551420254,393.6382049509067
8713.278822081862,441.59325570411056,368.2227109235208
9073.614911895922,375.59167754939403,325.98542205114893
8951.555522257922,422.8004239358238,399.5583692110265
8419.592149280643,365.78211268343506,453.3719633781254
9685.739484032372,396.42457570623435,363.83110153944784
9430.396189992432,386.30540591201856,387.16741712787814
7368.712293051263,382.7516696521136,402.25357012730626
7890.307741752795,326.5488734183224,446.70744106138
9843.53181543946,342.27913606970094,428.73674351315043
8264.936965355173,309.70201385791916,454.17509981705643
8754.221014241199,410.2137623982107,376.8373509251546
9854.123780432528,412.6592039331401,443.7473826851528
7387.468833170995,356.14902082777,334.3237574909667
9328.021903885945,399.33134704450543,369.30751244884675
10284.206654525391,370.12940305853743,417.2075164104954
9864.58045650358,411.29939312486255,482.64837130544186
9386.443967604637,337.12603743042354,338.1809987481885
6642.298126852881,315.8178187792777,490.6437237128201
7531.7158105377775,364.72326678680275,412.09419929751675
9540.431113653494,381.760960467287,375.04970799235423
9220.99821322618,367.9555807779288,428.1653081819687
8911.24638097034,373.4391488307903,341.00750348896065
9064.09896524581,395.7880567796101,438.0935923200449
8254.952419766436,405.559543147791,440.5370686014513
9697.252749580144,404.19996782652356,425.11934088862824
8104.8664536481165,427.85714773180325,398.49207416434933
9089.936137208542,422.37592852428077,450.1158968646142
8498.03383404737,422.45014200475015,446.1090632157141
7885.443706675287,399.6453080876955,367.3658836416453
8372.70096201961,398.9202273053002,474.2011942606394
7930.216012532063,401.6514716666954,409.35970299460524
9084.406220207971,439.6347510620465,467.2249222432559
9462.341506312345,381.2716823319995,383.5695718548976
8754.766481287663,318.5470804674196,402.9584065449206
10082.493104818564,391.03826435833685,416.97916489883903
8289.776854298663,412.38820101313763,436.34730358604014
7219.587638435952,368.73426363186087,438.08696503423977
8409.512818329915,374.00989780966785,405.0677363121851
8387.549029734315,375.35302041587966,430.9607324048127
8380.524442632606,416.7612699205456,359.6945273551846
7794.299784422027,344.1018836834061,378.5675344940897
8227.17362247294,393.26293206634864,402.3311092365383
9820.634944231777,329.7712650768176,460.67773363642345
8298.228711781245,365.4060794364341,364.14894500266706
8948.098558065067,384.230351774093,441.11848612718535
8982.651720701224,407.46024679870476,377.8758787696569
8311.737655734296,386.65658813399335,383.3896025108443
8703.79122498282,491.95476960913436,381.1571503080316
6840.238323899582,349.671557472413,470.75045698130407
8095.995795487974,375.4114153657226,399.70053777816736
7891.208599785675,366.10035469237044,362.06285483653636
8065.487162020125,411.39919231690936,406.66148288203453
7529.411582002987,439.39930532615966,391.75728650013815
8233.374171633095,421.80818091844196,414.6390520768177
8172.388497266132,362.6652130587192,362.498134002845
8500.62007960441,423.21829625965637,402.2916717410123
8749.581853179507,370.21193392339393,386.9960644489757
8420.511583172367,332.6805921719048,363.0767093090721
8625.512344602608,400.4073575718931,428.14137512541697
8985.622379384453,440.07569738796843,419.75783261098917
10559.78089888276,386.453662490478,405.63491773032786
8681.12381815083,390.4162227121704,426.22628926995293
10489.926006003287,358.20023355679643,412.31273435044807
7701.884590398043,326.22786188353064,396.0785086864114
8009.759967350438,398.6622668062653,413.07948627056874
8987.969348032138,381.4245367063755,422.740821381115
7822.532930847687,362.15199943961613,402.03305782529077
9454.746286414787,418.15305126751093,366.08651185317586
8135.19378686202,384.03576224546686,433.9467917735894
9004.134770705023,331.622537360186,397.35540123687883
9301.756439610706,351.096297915203,409.9799533033893
